,year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,salary,single,slg %,obp,batting avg,ops,tb,rc,babip,pa,xbh,iso,bb/pa,so/pa,high_paid_y,high_paid_n
3630,4,34,60,5,11,1,1,0,6,0,2,2,25,0,0,10,0,0,25000000,9,0.23333333333333334,0.20967741935483872,0.18333333333333332,0.443010752688172,14,2.935483870967742,0.3142857142857143,72,2,3.0,0.027777777777777776,0.3472222222222222,0,1
3631,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,1,0
3632,4,33,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,11625000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,0,0.0,0.0,0.5714285714285714,0,1
3633,4,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13166667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,0,0.0,0.0,1.0,0,1
3634,4,32,57,3,6,0,1,0,1,0,0,3,34,0,0,7,0,0,22250000,5,0.14035087719298245,0.15,0.10526315789473684,0.29035087719298247,8,1.2,0.2608695652173913,67,1,2.0,0.04477611940298507,0.5074626865671642,0,1
3635,4,143,465,67,134,26,1,23,67,1,0,51,103,5,1,0,4,20,5150000,84,0.4967741935483871,0.3570057581573896,0.28817204301075267,0.8537799517057767,231,82.81976744186046,0.3236151603498542,521,50,28.148387096774194,0.09788867562380038,0.19769673704414586,0,1
3638,4,26,47,0,3,0,0,0,1,0,0,4,18,0,0,5,0,3,1000000,3,0.06382978723404255,0.13725490196078433,0.06382978723404255,0.20108468919482686,3,0.4117647058823529,0.10344827586206896,56,0,0.0,0.07142857142857142,0.32142857142857145,1,0
3639,4,30,47,3,5,0,0,0,0,0,0,2,19,0,0,5,0,0,497500,5,0.10638297872340426,0.14285714285714285,0.10638297872340426,0.2492401215805471,5,0.7142857142857143,0.17857142857142858,54,0,0.0,0.037037037037037035,0.35185185185185186,1,0
3642,4,33,55,2,8,0,0,0,3,0,0,1,29,0,0,12,0,0,10063922,8,0.14545454545454545,0.16071428571428573,0.14545454545454545,0.3061688311688312,8,1.2857142857142858,0.3076923076923077,68,0,0.0,0.014705882352941176,0.4264705882352941,0,1
3643,4,118,290,25,75,15,1,2,22,4,3,8,34,1,1,5,3,6,501250,57,0.33793103448275863,0.2781456953642384,0.25862068965517243,0.616076729846997,98,27.29530201342282,0.2840466926070039,307,18,17.020689655172415,0.026058631921824105,0.11074918566775244,1,0
3644,4,158,549,54,164,33,0,13,75,3,1,44,77,6,0,1,4,16,2000000,118,0.42987249544626593,0.34840871021775544,0.2987249544626594,0.7782812056640214,236,82.77908937605396,0.326133909287257,598,46,33.07103825136612,0.07357859531772576,0.12876254180602006,0,1
3645,4,160,614,91,165,39,3,32,88,1,0,70,162,10,3,0,6,16,2500018,91,0.498371335504886,0.3434343434343434,0.2687296416938111,0.8418056789392294,306,105.13157894736842,0.31220657276995306,693,74,45.156351791530945,0.10101010101010101,0.23376623376623376,0,1
3647,4,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1762500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,0,1
3649,4,154,603,80,175,45,2,15,75,1,0,50,91,3,2,3,4,17,2400000,113,0.4461028192371476,0.34446130500758726,0.2902155887230514,0.7905641242447349,269,92.68759571209802,0.3193612774451098,662,62,49.07462686567164,0.0755287009063444,0.13746223564954682,0,1
3650,4,147,521,59,146,25,6,18,82,9,1,46,69,2,5,0,8,16,850000,97,0.45489443378119004,0.3396551724137931,0.2802303262955854,0.7945496061949832,237,80.25396825396825,0.2895927601809955,580,49,37.103646833013435,0.07931034482758621,0.11896551724137931,1,0
3651,4,38,129,7,31,5,0,2,12,0,0,10,29,0,0,0,1,7,2000000,24,0.32558139534883723,0.29285714285714287,0.24031007751937986,0.61843853820598,42,12.388489208633093,0.29292929292929293,140,7,5.046511627906977,0.07142857142857142,0.20714285714285716,0,1
3653,4,15,20,2,6,2,0,0,2,0,0,6,6,0,0,0,0,1,490040,4,0.4,0.46153846153846156,0.3,0.8615384615384616,8,3.6923076923076925,0.42857142857142855,26,2,2.0,0.23076923076923078,0.23076923076923078,1,0
3654,4,33,54,1,4,0,0,0,2,0,0,4,30,0,0,11,0,0,513000,4,0.07407407407407407,0.13793103448275862,0.07407407407407407,0.2120051085568327,4,0.5517241379310345,0.16666666666666666,69,0,0.0,0.057971014492753624,0.43478260869565216,1,0
3656,4,156,667,88,189,51,3,14,71,6,7,29,113,0,2,9,3,15,495000,121,0.431784107946027,0.31383737517831667,0.28335832083958024,0.7456214831243437,288,90.20689655172414,0.32228360957642727,710,68,57.06296851574213,0.04084507042253521,0.1591549295774648,1,0
3657,4,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,490500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
3658,4,26,52,2,7,2,0,0,2,0,0,1,25,0,0,4,0,1,6500000,5,0.17307692307692307,0.1509433962264151,0.1346153846153846,0.3240203193033382,9,1.3584905660377358,0.25925925925925924,57,2,2.0,0.017543859649122806,0.43859649122807015,0,1
3659,4,9,29,2,8,1,0,1,4,0,0,0,4,0,0,0,0,0,490000,6,0.41379310344827586,0.27586206896551724,0.27586206896551724,0.6896551724137931,12,3.310344827586207,0.2916666666666667,29,2,1.103448275862069,0.0,0.13793103448275862,1,0
3660,4,67,183,13,31,7,1,4,22,0,0,13,53,1,3,3,0,2,494000,19,0.28415300546448086,0.23618090452261306,0.16939890710382513,0.520333909987094,52,11.673469387755102,0.21428571428571427,202,12,9.065573770491802,0.06435643564356436,0.2623762376237624,1,0
3661,4,15,22,0,3,1,0,0,0,0,0,0,5,0,1,4,0,0,4000000,2,0.18181818181818182,0.17391304347826086,0.13636363636363635,0.3557312252964427,4,0.5454545454545454,0.17647058823529413,27,1,1.0,0.0,0.18518518518518517,0,1
3662,4,160,634,89,172,24,0,10,59,1,2,55,76,3,3,0,8,17,15350000,138,0.35646687697160884,0.32857142857142857,0.27129337539432175,0.6850383055430374,226,74.45863570391872,0.29136690647482016,700,34,24.047318611987382,0.07857142857142857,0.10857142857142857,0,1
3664,4,21,42,0,5,1,0,0,2,0,0,0,12,0,0,1,0,1,3000000,4,0.14285714285714285,0.11904761904761904,0.11904761904761904,0.26190476190476186,6,0.7142857142857143,0.16666666666666666,43,1,1.0,0.0,0.27906976744186046,0,1
3666,4,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1000000,0,0.0,0.4,0.0,0.4,0,0.0,0.0,5,0,0.0,0.4,0.0,1,0
3667,4,135,510,83,143,26,10,12,35,41,15,25,138,2,24,6,1,6,500000,95,0.4411764705882353,0.34285714285714286,0.2803921568627451,0.7840336134453781,225,70.65420560747664,0.3628808864265928,566,48,46.07058823529412,0.044169611307420496,0.24381625441696114,1,0
3669,4,11,33,1,6,0,0,1,3,0,0,1,12,0,1,0,0,0,493000,5,0.2727272727272727,0.22857142857142856,0.18181818181818182,0.5012987012987012,9,1.8529411764705883,0.25,35,1,0.09090909090909091,0.02857142857142857,0.34285714285714286,1,0
3670,4,147,457,66,119,21,6,8,49,36,9,28,104,0,8,12,3,6,3250000,84,0.3851203501094092,0.3125,0.2603938730853392,0.6976203501094091,176,53.34432989690722,0.31896551724137934,508,35,33.052516411378555,0.05511811023622047,0.2047244094488189,0,1
3671,4,127,438,51,99,21,0,15,55,9,5,58,108,2,8,1,1,13,7500000,63,0.3767123287671233,0.32673267326732675,0.22602739726027396,0.70344500203445,165,52.22782258064516,0.26582278481012656,506,36,21.102739726027398,0.11462450592885376,0.2134387351778656,0,1
3672,4,159,605,68,182,36,0,14,83,0,2,54,62,10,1,0,8,23,13000000,132,0.4297520661157025,0.35479041916167664,0.30082644628099175,0.7845424852773791,260,93.11077389984825,0.3128491620111732,668,50,36.06942148760331,0.08083832335329341,0.09281437125748503,0,1
3673,4,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5687500,1,0.5,0.5,0.5,1.0,1,0.5,0.5,2,0,0.0,0.0,0.0,0,1
3674,4,30,65,5,12,2,0,0,5,2,1,3,23,0,1,3,1,2,500000,10,0.2153846153846154,0.22857142857142856,0.18461538461538463,0.44395604395604393,14,3.088235294117647,0.27906976744186046,73,2,2.0,0.0410958904109589,0.3150684931506849,1,0
3675,4,73,232,14,42,7,1,5,29,0,0,21,76,4,1,1,1,5,1500000,29,0.28448275862068967,0.25098039215686274,0.1810344827586207,0.5354631507775525,66,16.434782608695652,0.24342105263157895,256,13,9.064655172413794,0.08203125,0.296875,1,0
3678,4,113,445,62,144,35,0,11,47,0,1,61,89,7,0,0,2,7,23000000,98,0.4764044943820225,0.4035433070866142,0.3235955056179775,0.8799478014686366,212,85.88932806324111,0.38328530259365995,508,46,35.07415730337079,0.12007874015748031,0.17519685039370078,0,1
3680,4,40,137,21,33,10,2,2,8,4,1,12,43,0,2,0,0,1,492500,19,0.38686131386861317,0.31125827814569534,0.24087591240875914,0.6981195920143085,53,16.006711409395972,0.33695652173913043,151,14,14.043795620437956,0.07947019867549669,0.2847682119205298,1,0
3681,4,134,353,47,80,23,1,11,39,5,3,27,90,1,3,0,1,6,517000,45,0.3909348441926346,0.2864583333333333,0.22662889518413598,0.6773931775259678,138,38.857894736842105,0.2727272727272727,384,35,25.093484419263458,0.0703125,0.234375,1,0
3682,4,14,51,7,8,1,0,1,5,4,1,4,9,1,1,1,0,3,3100000,6,0.23529411764705882,0.23214285714285715,0.1568627450980392,0.46743697478991597,12,2.618181818181818,0.17073170731707318,57,2,1.0588235294117647,0.07017543859649122,0.15789473684210525,0,1
3683,4,24,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,496400,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0,0.0,0.0,0.5,1,0
3684,4,102,356,43,91,13,0,20,57,0,1,39,66,3,5,0,2,9,12000000,58,0.4606741573033708,0.3358208955223881,0.2556179775280899,0.7964950528257588,164,53.9746835443038,0.2610294117647059,402,33,13.168539325842696,0.09701492537313433,0.16417910447761194,0,1
3685,4,22,37,0,1,0,0,0,0,0,0,3,15,0,0,2,0,0,5250000,1,0.02702702702702703,0.1,0.02702702702702703,0.12702702702702703,1,0.1,0.045454545454545456,42,0,0.0,0.07142857142857142,0.35714285714285715,0,1
3686,4,157,583,97,185,38,5,21,84,27,10,78,101,12,9,0,4,13,4708333,121,0.5077186963979416,0.4035608308605341,0.31732418524871353,0.9112795272584757,296,117.7730711043873,0.35268817204301073,674,64,48.108061749571185,0.11572700296735905,0.14985163204747776,0,1
3687,4,8,11,2,3,0,0,0,0,0,0,1,5,0,0,0,0,0,3025000,3,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.606060606060606,3,1.0,0.5,12,0,0.0,0.08333333333333333,0.4166666666666667,0,1
3688,4,16,31,0,2,1,0,0,1,0,0,3,8,0,1,0,0,1,1500000,1,0.0967741935483871,0.17142857142857143,0.06451612903225806,0.2682027649769585,3,0.4411764705882353,0.08695652173913043,35,1,1.0,0.08571428571428572,0.22857142857142856,1,0
3692,4,41,115,9,25,6,0,3,14,0,0,5,24,0,2,0,0,2,505000,16,0.34782608695652173,0.26229508196721313,0.21739130434782608,0.6101211689237349,40,10.0,0.25,122,9,6.078260869565217,0.040983606557377046,0.19672131147540983,1,0
3693,4,146,531,76,137,31,4,12,36,30,7,53,86,1,4,4,1,7,2000000,90,0.3992467043314501,0.3293718166383701,0.2580037664783427,0.7286185209698202,212,68.97260273972603,0.2880184331797235,593,47,39.067796610169495,0.0893760539629005,0.14502529510961215,0,1
3694,4,32,55,3,9,2,0,1,4,1,0,4,23,0,0,7,1,0,2600000,6,0.2545454545454545,0.21666666666666667,0.16363636363636364,0.4712121212121212,14,3.0847457627118646,0.25,67,3,2.0545454545454547,0.05970149253731343,0.34328358208955223,0,1
3695,4,6,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,494925,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,0,0.0,0.0,0.5454545454545454,1,0
3697,4,22,5,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,532000,2,0.4,0.4,0.4,0.8,2,0.8,0.6666666666666666,5,0,0.0,0.0,0.4,1,0
3698,4,5,13,2,5,2,0,0,1,0,1,1,2,0,0,0,0,0,490200,3,0.5384615384615384,0.42857142857142855,0.38461538461538464,0.9670329670329669,7,3.0,0.45454545454545453,14,2,2.0,0.07142857142857142,0.14285714285714285,1,0
3699,4,103,323,31,77,13,0,9,42,0,2,24,61,4,0,0,5,9,480000,55,0.3622291021671827,0.2869318181818182,0.23839009287925697,0.6491609203490009,117,34.054755043227665,0.26356589147286824,352,22,13.08359133126935,0.06818181818181818,0.17329545454545456,1,0
3700,4,94,348,41,79,18,0,17,49,3,1,20,98,3,2,1,3,13,498000,44,0.42528735632183906,0.2707774798927614,0.22701149425287356,0.6960648362146005,148,39.81521739130435,0.2627118644067797,374,35,18.146551724137932,0.053475935828877004,0.2620320855614973,1,0
3702,4,34,60,2,8,3,0,1,8,0,0,1,16,0,0,8,0,3,500500,4,0.23333333333333334,0.14754098360655737,0.13333333333333333,0.3808743169398907,14,2.0655737704918034,0.16279069767441862,69,4,3.05,0.014492753623188406,0.2318840579710145,1,0
3704,4,31,53,3,4,1,0,1,2,0,0,1,29,0,1,8,0,2,490000,2,0.1509433962264151,0.10909090909090909,0.07547169811320754,0.2600343053173242,8,0.7407407407407407,0.13043478260869565,63,2,1.0566037735849056,0.015873015873015872,0.4603174603174603,1,0
3705,4,28,8,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,495000,2,0.25,0.25,0.25,0.5,2,0.5,0.2857142857142857,8,0,0.0,0.0,0.125,1,0
3706,4,32,61,3,10,1,0,1,6,0,0,2,25,0,0,7,0,0,505000,8,0.22950819672131148,0.19047619047619047,0.16393442622950818,0.419984387197502,14,2.6666666666666665,0.2571428571428571,70,2,1.0491803278688525,0.02857142857142857,0.35714285714285715,1,0
3707,4,99,283,26,66,14,0,2,18,2,1,22,63,1,2,3,3,11,1500000,50,0.303886925795053,0.2903225806451613,0.2332155477031802,0.5942095064402143,86,24.81311475409836,0.2895927601809955,313,16,14.021201413427562,0.07028753993610223,0.2012779552715655,1,0
3708,4,136,505,68,161,44,0,12,80,3,2,30,55,4,3,0,3,14,14200000,105,0.4772277227722772,0.3585951940850277,0.3188118811881188,0.8358229168573049,241,86.0392523364486,0.3378684807256236,541,56,44.07128712871287,0.05545286506469501,0.10166358595194085,0,1
3709,4,29,101,6,21,1,1,3,9,0,1,8,21,0,0,0,1,2,503300,16,0.32673267326732675,0.2636363636363636,0.2079207920792079,0.5903690369036904,33,8.779816513761467,0.23076923076923078,110,5,3.089108910891089,0.07272727272727272,0.19090909090909092,1,0
3710,4,116,413,44,95,14,0,11,42,0,0,51,110,4,5,0,6,18,10000000,70,0.34382566585956414,0.3178947368421053,0.23002421307506055,0.6617204027016694,142,44.68103448275862,0.28187919463087246,475,25,14.079903147699758,0.10736842105263159,0.23157894736842105,0,1
3711,4,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
3712,4,63,167,16,37,9,0,4,21,0,0,8,58,1,1,1,1,1,493000,24,0.3473053892215569,0.2598870056497175,0.2215568862275449,0.6071923948712744,58,14.914285714285715,0.3113207547169811,178,13,9.071856287425149,0.0449438202247191,0.3258426966292135,1,0
3713,4,20,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1487500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,1.0,1,0
3714,4,156,602,64,167,34,0,23,80,0,0,49,114,6,5,0,1,21,5250000,110,0.4485049833887043,0.3363774733637747,0.27740863787375414,0.784882456752479,270,89.5852534562212,0.3090128755364807,657,57,34.11461794019934,0.0745814307458143,0.1735159817351598,0,1
3715,4,147,462,60,107,24,1,23,60,0,0,45,117,1,3,0,8,10,502700,59,0.43722943722943725,0.29922779922779924,0.23160173160173161,0.7364572364572365,202,60.56015779092702,0.2545454545454545,518,48,26.149350649350648,0.08687258687258688,0.22586872586872586,1,0
3716,4,127,495,56,128,32,0,17,74,0,0,37,98,3,6,0,5,9,15000000,79,0.4262626262626263,0.3149171270718232,0.2585858585858586,0.7411797533344495,211,65.44172932330827,0.2883116883116883,543,49,32.1030303030303,0.06813996316758748,0.18047882136279927,0,1
3717,4,85,293,32,71,13,4,6,36,0,0,38,56,5,2,0,0,10,491500,48,0.37542662116040953,0.3333333333333333,0.24232081911262798,0.7087599544937428,110,36.22356495468278,0.2813852813852814,333,23,21.061433447098977,0.11411411411411411,0.16816816816816818,1,0
3719,4,76,283,31,64,13,0,13,27,0,0,20,80,1,3,0,1,10,7000000,38,0.4098939929328622,0.28338762214983715,0.22614840989399293,0.6932816150826994,116,32.15841584158416,0.2670157068062827,307,26,13.137809187279151,0.06514657980456026,0.26058631921824105,0,1
3720,4,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,504500,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
3721,4,20,36,1,5,0,0,0,1,0,0,0,11,0,0,2,0,0,2000000,5,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.2777777777777778,5,0.6944444444444444,0.2,38,0,0.0,0.0,0.2894736842105263,0,1
3722,4,145,446,73,114,23,3,30,87,4,2,50,140,3,6,0,3,4,1600000,58,0.5224215246636771,0.33663366336633666,0.2556053811659193,0.8590551880300137,233,77.04032258064517,0.3010752688172043,505,56,29.201793721973093,0.09900990099009901,0.27722772277227725,0,1
3723,4,136,472,42,110,26,0,12,42,2,4,32,83,1,5,1,4,13,524500,72,0.3644067796610169,0.28654970760233917,0.2330508474576271,0.6509564872633561,172,48.46031746031746,0.2572178477690289,514,38,26.076271186440678,0.0622568093385214,0.1614785992217899,1,0
3724,4,65,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3200000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,1.0,0,1
3725,4,142,436,51,96,26,1,13,45,1,4,37,59,2,1,0,1,11,5775000,56,0.3738532110091743,0.28210526315789475,0.22018348623853212,0.655958474167069,163,45.832980972515855,0.2273972602739726,475,40,28.089449541284402,0.07789473684210527,0.12421052631578948,0,1
3726,4,161,658,92,188,38,4,13,78,23,3,32,95,2,2,0,5,13,2925000,133,0.4148936170212766,0.31850789096126253,0.2857142857142857,0.7334015079825391,273,87.04347826086956,0.3153153153153153,697,55,46.059270516717326,0.04591104734576758,0.13629842180774748,0,1
3728,4,139,498,79,129,38,2,23,92,1,1,73,187,3,6,0,1,15,5000000,66,0.4819277108433735,0.35986159169550175,0.25903614457831325,0.8417893025388752,240,84.90367775831874,0.36678200692041524,578,63,42.13855421686747,0.12629757785467127,0.3235294117647059,0,1
3731,4,134,458,77,139,29,0,12,66,0,2,51,93,2,15,4,8,10,505500,98,0.44541484716157204,0.38533834586466165,0.3034934497816594,0.8307531930262337,204,76.14931237721022,0.3518005540166205,536,41,29.078602620087338,0.09514925373134328,0.17350746268656717,1,0
3732,4,89,240,31,72,7,0,13,34,0,1,23,36,1,2,0,1,4,1750000,52,0.49166666666666664,0.36466165413533835,0.3,0.8563283208020049,118,42.62357414448669,0.3072916666666667,266,20,7.1625,0.08646616541353383,0.13533834586466165,0,1
3733,4,21,66,6,16,1,2,0,4,0,0,4,19,0,0,0,1,1,491000,13,0.3181818181818182,0.28169014084507044,0.24242424242424243,0.5998719590268886,21,6.0,0.3333333333333333,71,3,5.0,0.056338028169014086,0.2676056338028169,1,0
3735,4,31,36,4,5,0,0,0,3,0,0,4,20,0,0,10,0,0,491000,5,0.1388888888888889,0.225,0.1388888888888889,0.36388888888888893,5,1.125,0.3125,50,0,0.0,0.08,0.4,1,0
3736,4,24,39,6,8,2,0,0,4,0,0,4,17,0,0,2,0,1,3050000,6,0.2564102564102564,0.27906976744186046,0.20512820512820512,0.5354800238521169,10,2.7906976744186047,0.36363636363636365,45,2,2.0,0.08888888888888889,0.37777777777777777,0,1
3737,4,47,95,10,18,3,1,3,14,2,0,12,32,1,0,0,1,1,498124,11,0.3368421052631579,0.2777777777777778,0.18947368421052632,0.6146198830409357,32,8.97196261682243,0.2459016393442623,108,7,5.094736842105263,0.1111111111111111,0.2962962962962963,1,0
3738,4,71,195,16,58,11,0,1,22,0,0,8,32,0,0,0,3,7,800000,46,0.36923076923076925,0.32038834951456313,0.29743589743589743,0.6896191187453324,72,23.408866995073893,0.34545454545454546,206,12,11.015384615384615,0.038834951456310676,0.1553398058252427,1,0
3739,4,87,267,32,63,9,1,3,24,13,1,24,80,1,5,4,3,4,900000,50,0.31086142322097376,0.3076923076923077,0.23595505617977527,0.6185537309132815,83,24.814432989690722,0.32085561497326204,303,13,11.03370786516854,0.07920792079207921,0.264026402640264,1,0
3740,4,81,128,11,23,4,0,2,7,1,0,8,44,2,0,0,0,2,1350000,17,0.2578125,0.22794117647058823,0.1796875,0.4857536764705882,33,7.522058823529412,0.25609756097560976,136,6,4.046875,0.058823529411764705,0.3235294117647059,1,0
3741,4,18,30,1,3,1,0,0,0,0,0,3,17,0,0,1,0,0,11500000,2,0.13333333333333333,0.18181818181818182,0.1,0.3151515151515152,4,0.7272727272727273,0.23076923076923078,34,1,1.0,0.08823529411764706,0.5,0,1
3742,4,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,1,0.25,0.25,0.25,0.5,1,0.25,0.25,4,0,0.0,0.0,0.0,0,1
3743,4,98,264,41,65,16,0,9,30,5,0,37,71,1,4,1,2,5,492500,40,0.4090909090909091,0.34527687296416937,0.24621212121212122,0.7543677820550785,108,36.59800664451827,0.3010752688172043,308,25,16.102272727272727,0.12012987012987013,0.2305194805194805,1,0
3744,4,23,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,575600,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0,0.0,0.0,1.0,1,0
3745,4,90,304,38,79,17,4,3,28,10,3,20,51,1,3,4,5,3,533300,55,0.3717105263157895,0.3072289156626506,0.2598684210526316,0.67893944197844,113,34.52777777777778,0.2980392156862745,336,24,25.029605263157894,0.05952380952380952,0.15178571428571427,1,0
3746,4,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2200000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,0,1
3748,4,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,506000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
3750,4,33,74,5,15,2,0,4,9,0,0,5,23,0,0,0,1,2,800000,9,0.3918918918918919,0.25,0.20270270270270271,0.6418918918918919,29,7.341772151898734,0.22916666666666666,80,6,2.1621621621621623,0.0625,0.2875,1,0
3753,4,137,518,84,160,38,2,30,103,4,0,76,88,27,1,0,5,21,14500000,90,0.5637065637065637,0.395,0.3088803088803089,0.9587065637065637,292,116.01346801346801,0.32098765432098764,600,70,42.173745173745175,0.12666666666666668,0.14666666666666667,0,1
3755,4,51,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,491000,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,1,0.1111111111111111,0.25,9,0,0.0,0.0,0.5555555555555556,1,0
3756,4,95,247,23,59,15,0,1,22,0,0,10,38,0,3,1,1,4,491000,43,0.3117408906882591,0.27586206896551724,0.2388663967611336,0.5876029596537764,77,20.673151750972764,0.27751196172248804,262,16,15.012145748987853,0.03816793893129771,0.1450381679389313,1,0
3757,4,71,280,44,79,16,3,5,30,9,4,23,36,0,0,0,2,1,8250000,55,0.4142857142857143,0.3344262295081967,0.28214285714285714,0.748711943793911,116,39.04950495049505,0.3070539419087137,305,24,22.053571428571427,0.07540983606557378,0.1180327868852459,0,1
3760,4,101,294,21,67,13,0,8,24,1,1,33,81,0,3,0,3,6,497500,46,0.35374149659863946,0.30930930930930933,0.22789115646258504,0.6630508059079487,104,31.804281345565748,0.28365384615384615,333,21,13.081632653061224,0.0990990990990991,0.24324324324324326,1,0
3762,4,156,601,79,161,43,4,10,48,10,10,48,100,3,3,7,4,12,2350000,104,0.40266222961730447,0.3231707317073171,0.26788685524126454,0.7258329613246215,242,77.9322033898305,0.30505050505050507,663,57,51.04991680532446,0.07239819004524888,0.15082956259426847,0,1
3763,4,57,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1,0.5,0.5,0.5,1.0,1,0.5,0.5,2,0,0.0,0.0,0.0,1,0
3764,4,14,34,2,4,2,0,0,1,0,0,2,12,0,0,0,0,1,492500,2,0.17647058823529413,0.16666666666666666,0.11764705882352941,0.3431372549019608,6,1.0,0.18181818181818182,36,2,2.0,0.05555555555555555,0.3333333333333333,1,0
3766,4,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,1,0
3767,4,97,209,24,51,12,0,7,32,0,1,27,53,3,3,0,0,6,505000,32,0.4019138755980861,0.3389121338912134,0.24401913875598086,0.7408260094892996,84,27.76271186440678,0.2953020134228188,239,19,12.10047846889952,0.11297071129707113,0.2217573221757322,1,0
3769,4,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16157271,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,0,0.0,0.0,0.0,0,1
3770,4,160,641,91,193,42,2,9,84,17,5,73,75,4,3,0,7,24,10250000,140,0.41497659906396256,0.3715469613259669,0.30109204368174725,0.7865235603899294,266,99.09803921568627,0.3262411347517731,724,53,46.042121684867396,0.10082872928176796,0.10359116022099447,0,1
3771,4,18,29,4,6,1,0,1,1,2,0,1,2,0,0,0,0,2,490500,4,0.3448275862068966,0.23333333333333334,0.20689655172413793,0.57816091954023,10,2.3333333333333335,0.19230769230769232,30,2,1.103448275862069,0.03333333333333333,0.06666666666666667,1,0
3772,4,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,0,1
3773,4,71,229,19,68,11,0,4,22,0,2,6,26,0,2,2,4,7,875000,53,0.39737991266375544,0.3153526970954357,0.29694323144104806,0.7127326097591911,91,28.65531914893617,0.31527093596059114,243,15,11.052401746724891,0.024691358024691357,0.10699588477366255,1,0
3774,4,85,277,38,58,13,1,8,25,1,3,43,89,5,4,1,0,5,2900000,36,0.35018050541516244,0.32407407407407407,0.20938628158844766,0.6742545794892365,97,30.615625,0.2777777777777778,325,22,15.086642599277978,0.13230769230769232,0.27384615384615385,0,1
3775,4,50,97,14,27,5,1,3,12,0,2,8,18,0,0,1,1,1,550000,18,0.44329896907216493,0.330188679245283,0.27835051546391754,0.773487648317448,43,14.333333333333334,0.3116883116883117,107,9,7.092783505154639,0.07476635514018691,0.16822429906542055,1,0
3776,4,162,629,91,178,35,5,27,99,22,3,52,115,3,3,0,3,17,13800000,111,0.48330683624801274,0.33915574963609896,0.28298887122416533,0.8224625858841117,304,102.67254038179148,0.3081632653061224,687,67,45.128775834658185,0.07569141193595343,0.16739446870451238,0,1
3777,4,96,269,25,65,13,1,1,18,2,0,26,54,5,1,2,1,7,1750000,50,0.30855018587360594,0.30976430976430974,0.241635687732342,0.6183144956379156,83,25.603389830508476,0.29767441860465116,299,15,15.011152416356877,0.08695652173913043,0.1806020066889632,0,1
