,year,team_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,salary,single,slg %,obp,batting avg,ops,tb,rc,babip,pa
1341,2010,CLE,91,334.0,37.0,82.0,23.0,2.0,7.0,43.0,1.0,0.0,32.0,69.0,1.0,1.0,0.0,6.0,7.0,4850000,50.0,0.38922155688622756,0.30831099195710454,0.24550898203592814,0.6975325488433322,130.0,40.49180327868852,0.2840909090909091,373.0
1342,2010,CLE,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423800,0.0,,,,,0.0,,,0.0
1343,2010,NYN,17,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,12000000,1.0,0.1111111111111111,0.2,0.1111111111111111,0.3111111111111111,1.0,0.2,0.2,11.0
1344,2010,CLE,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795000,0.0,,,,,0.0,,,0.0
1345,2010,DET,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408500,0.0,,,,,0.0,,,0.0
1346,2010,NYA,21,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,11750000,1.0,0.25,0.25,0.25,0.5,1.0,0.25,1.0,5.0
1347,2010,CIN,155,626.0,100.0,172.0,33.0,5.0,18.0,59.0,16.0,12.0,46.0,83.0,1.0,8.0,6.0,1.0,14.0,6937500,116.0,0.42971246006389774,0.33186490455212925,0.2747603833865815,0.761577364616027,269.0,87.26488095238095,0.29277566539923955,687.0
1348,2010,BAL,82,288.0,39.0,79.0,15.0,5.0,5.0,31.0,5.0,2.0,13.0,52.0,0.0,1.0,3.0,3.0,10.0,420000,54.0,0.4131944444444444,0.30491803278688523,0.2743055555555556,0.7181124772313296,119.0,36.372093023255815,0.3162393162393162,308.0
1349,2010,CHA,160,651.0,96.0,179.0,18.0,3.0,1.0,47.0,68.0,18.0,45.0,47.0,0.0,21.0,15.0,2.0,8.0,7000000,157.0,0.31643625192012287,0.34075104311543813,0.2749615975422427,0.6571872950355611,206.0,66.29885057471265,0.29421487603305785,734.0
1350,2010,CHA,128,474.0,43.0,128.0,29.0,0.0,9.0,56.0,3.0,4.0,15.0,39.0,2.0,6.0,6.0,2.0,17.0,6750000,90.0,0.3881856540084388,0.29979879275653926,0.270042194092827,0.687984446764978,184.0,53.807770961145195,0.2780373831775701,503.0
1351,2010,LAA,23,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8000000,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,5.0
1352,2010,FLO,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075000,0.0,,,,,0.0,,,0.0
1353,2010,KCA,95,390.0,46.0,121.0,8.0,6.0,5.0,44.0,30.0,12.0,29.0,57.0,1.0,0.0,10.0,6.0,5.0,1650000,102.0,0.4,0.35294117647058826,0.31025641025641026,0.7529411764705882,156.0,55.8472553699284,0.3473053892215569,435.0
1354,2010,PHI,132,554.0,76.0,165.0,27.0,2.0,6.0,52.0,5.0,0.0,32.0,47.0,1.0,7.0,1.0,8.0,14.0,5166666,130.0,0.3862815884476534,0.33943427620632277,0.29783393501805056,0.7257158646539762,214.0,71.9419795221843,0.31237721021611004,602.0
1355,2010,DET,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1920000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
1356,2010,NYA,120,383.0,49.0,95.0,23.0,1.0,18.0,57.0,3.0,1.0,59.0,99.0,3.0,7.0,0.0,2.0,6.0,13100000,53.0,0.45430809399477806,0.35698447893569846,0.24804177545691905,0.8112925729304765,174.0,60.62443438914027,0.2873134328358209,451.0
1357,2010,ATL,140,599.0,100.0,184.0,40.0,3.0,15.0,66.0,5.0,3.0,40.0,86.0,2.0,3.0,3.0,6.0,13.0,440000,126.0,0.4590984974958264,0.35030864197530864,0.3071786310517529,0.8094071394711351,275.0,96.40062597809077,0.3353174603174603,651.0
1358,2010,TBA,32,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1834671,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,0.14285714285714285,0.5,7.0
1359,2010,SLN,159,587.0,115.0,183.0,39.0,1.0,42.0,118.0,14.0,4.0,103.0,76.0,38.0,4.0,0.0,6.0,23.0,14595953,101.0,0.596252129471891,0.4142857142857143,0.31175468483816016,1.0105378437576054,350.0,145.07246376811594,0.2968421052631579,700.0
1360,2010,MIN,88,252.0,24.0,60.0,11.0,1.0,1.0,20.0,6.0,2.0,28.0,50.0,2.0,1.0,4.0,3.0,3.0,4000000,47.0,0.30158730158730157,0.31338028169014087,0.23809523809523808,0.6149675832774424,76.0,23.885714285714286,0.28921568627450983,288.0
1361,2010,CHA,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000,0.0,,,,,0.0,,,0.0
1362,2010,ARI,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185000,0.0,,,,,0.0,,,0.0
1363,2010,CHA,131,453.0,73.0,110.0,25.0,2.0,26.0,87.0,2.0,2.0,50.0,83.0,3.0,20.0,0.0,4.0,16.0,3200000,57.0,0.47902869757174393,0.3415559772296015,0.24282560706401765,0.8205846748013454,217.0,69.02584493041749,0.2413793103448276,527.0
1364,2010,HOU,88,265.0,13.0,62.0,10.0,0.0,4.0,20.0,0.0,0.0,8.0,59.0,2.0,2.0,1.0,0.0,5.0,750000,48.0,0.3169811320754717,0.26181818181818184,0.2339622641509434,0.5787993138936536,84.0,21.53846153846154,0.2871287128712871,276.0
1365,2010,DET,113,371.0,54.0,104.0,25.0,1.0,15.0,62.0,2.0,2.0,27.0,92.0,0.0,8.0,1.0,3.0,8.0,438000,63.0,0.4743935309973046,0.33985330073349634,0.2803234501347709,0.8142468317308009,176.0,57.92964824120603,0.3333333333333333,410.0
1366,2010,CHA,156,585.0,83.0,165.0,29.0,2.0,18.0,70.0,13.0,8.0,27.0,82.0,2.0,2.0,7.0,5.0,12.0,1225000,116.0,0.4307692307692308,0.3134087237479806,0.28205128205128205,0.7441779545172114,252.0,79.05882352941177,0.3,626.0
1367,2010,CHN,124,465.0,61.0,112.0,21.0,1.0,25.0,83.0,0.0,0.0,34.0,90.0,3.0,3.0,0.0,5.0,10.0,16750000,65.0,0.45161290322580644,0.2938856015779093,0.24086021505376345,0.7454985048037157,210.0,61.44288577154309,0.24507042253521127,507.0
1368,2010,OAK,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427400,0.0,,,,,0.0,,,0.0
1369,2010,FLO,142,543.0,92.0,163.0,28.0,2.0,21.0,76.0,32.0,10.0,64.0,93.0,12.0,7.0,0.0,5.0,14.0,7000000,112.0,0.47513812154696133,0.3780290791599354,0.3001841620626151,0.8531672007068967,258.0,96.48434925864909,0.3271889400921659,619.0
1370,2010,LAN,66,196.0,32.0,61.0,15.0,0.0,8.0,40.0,1.0,1.0,32.0,38.0,4.0,1.0,0.0,3.0,4.0,18695006,38.0,0.5102040816326531,0.4051724137931034,0.3112244897959184,0.9153764954257565,100.0,40.78947368421053,0.3464052287581699,232.0
1371,2010,BOS,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155000,0.0,,,,,0.0,,,0.0
1372,2010,SDN,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401300,0.0,,,,,0.0,,,0.0
1373,2010,SLN,144,464.0,85.0,128.0,28.0,3.0,23.0,66.0,12.0,8.0,63.0,148.0,9.0,1.0,2.0,4.0,5.0,418000,74.0,0.4978448275862069,0.3609022556390977,0.27586206896551724,0.8587470832253046,231.0,83.72106261859582,0.35353535353535354,534.0
1374,2010,MIN,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2900000,0.0,,,,,0.0,,,1.0
1375,2010,TEX,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975000,0.0,,,,,0.0,,,0.0
1376,2010,PIT,11,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,400000,2.0,0.2,0.2727272727272727,0.2,0.4727272727272727,2.0,0.5454545454545454,0.2857142857142857,11.0
1377,2010,CLE,22,63.0,7.0,13.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,10.0,0.0,1.0,2.0,0.0,2.0,850000,9.0,0.2698412698412698,0.24242424242424243,0.20634920634920634,0.5122655122655122,17.0,3.923076923076923,0.24528301886792453,68.0
1378,2010,BAL,39,116.0,9.0,24.0,5.0,0.0,3.0,14.0,0.0,0.0,12.0,26.0,0.0,1.0,0.0,2.0,6.0,400000,16.0,0.3275862068965517,0.2824427480916031,0.20689655172413793,0.6100289549881548,38.0,10.6875,0.23595505617977527,131.0
1379,2010,SFN,72,243.0,26.0,67.0,11.0,2.0,3.0,22.0,3.0,0.0,21.0,43.0,3.0,0.0,2.0,1.0,8.0,10000000,51.0,0.37448559670781895,0.3320754716981132,0.2757201646090535,0.7065610684059321,91.0,30.333333333333332,0.32323232323232326,267.0
1380,2010,SLN,59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1381,2010,NYN,133,563.0,83.0,159.0,29.0,10.0,11.0,54.0,30.0,10.0,31.0,63.0,4.0,2.0,4.0,3.0,8.0,9375000,109.0,0.4280639431616341,0.32053422370617696,0.2824156305506217,0.748598166867811,241.0,77.08754208754209,0.3008130081300813,603.0
1382,2010,ATL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,410000,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.0
1383,2010,ARI,145,499.0,79.0,99.0,17.0,2.0,32.0,85.0,7.0,4.0,83.0,211.0,7.0,9.0,0.0,5.0,8.0,833333,48.0,0.43286573146292584,0.32046979865771813,0.19839679358717435,0.7533355301206439,216.0,67.54639175257732,0.2567049808429119,596.0
1384,2010,CIN,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000,0.0,,,,,0.0,,,0.0
1385,2010,SDN,33,61.0,5.0,9.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,21.0,0.0,1.0,8.0,1.0,0.0,423700,7.0,0.18032786885245902,0.171875,0.14754098360655737,0.352202868852459,11.0,1.7741935483870968,0.21951219512195122,72.0
1386,2010,CHA,147,567.0,89.0,161.0,29.0,3.0,21.0,88.0,34.0,14.0,38.0,93.0,4.0,7.0,0.0,5.0,21.0,10200000,108.0,0.4567901234567901,0.3338735818476499,0.2839506172839506,0.7906637053044401,259.0,85.19173553719008,0.3056768558951965,617.0
1387,2010,MIL,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000,0.0,,,,,0.0,,,0.0
1388,2010,LAA,124,416.0,53.0,105.0,20.0,0.0,15.0,52.0,2.0,2.0,33.0,58.0,4.0,4.0,0.0,2.0,10.0,4250000,70.0,0.40865384615384615,0.3120879120879121,0.25240384615384615,0.7207417582417582,170.0,52.24944320712695,0.2608695652173913,455.0
1389,2010,NYA,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1390,2010,BAL,59,230.0,28.0,64.0,14.0,0.0,4.0,15.0,12.0,2.0,26.0,40.0,1.0,2.0,1.0,2.0,2.0,10000000,46.0,0.391304347826087,0.35384615384615387,0.2782608695652174,0.7451505016722408,90.0,31.640625,0.3191489361702128,261.0
1391,2010,NYA,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426650,0.0,,,,,0.0,,,0.0
1392,2010,FLO,19,26.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,2.0,10000000,4.0,0.23076923076923078,0.25,0.19230769230769232,0.4807692307692308,6.0,1.5,0.25,35.0
1393,2010,LAA,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000,0.0,,,,,0.0,,,0.0
1394,2010,NYA,137,522.0,74.0,141.0,29.0,2.0,30.0,125.0,4.0,3.0,59.0,98.0,1.0,3.0,0.0,11.0,7.0,33000000,80.0,0.5057471264367817,0.3411764705882353,0.27011494252873564,0.846923597025017,264.0,90.87779690189329,0.2740740740740741,595.0
1395,2010,NYN,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12166666,0.0,,,,,0.0,,,0.0
1396,2010,WAS,111,398.0,32.0,106.0,18.0,1.0,4.0,49.0,2.0,3.0,16.0,66.0,2.0,1.0,2.0,4.0,25.0,3000000,83.0,0.34673366834170855,0.2935560859188544,0.2663316582914573,0.640289754260563,138.0,40.666666666666664,0.3072289156626506,421.0
1397,2010,TBA,118,343.0,53.0,86.0,19.0,2.0,9.0,40.0,13.0,3.0,21.0,97.0,1.0,8.0,5.0,1.0,10.0,405500,56.0,0.3965014577259475,0.30831099195710454,0.25072886297376096,0.7048124496830521,136.0,39.97802197802198,0.3235294117647059,378.0
1398,2010,HOU,34,63.0,4.0,12.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,23.0,0.0,0.0,9.0,1.0,0.0,5000000,10.0,0.2222222222222222,0.2,0.19047619047619047,0.4222222222222222,14.0,2.84375,0.2926829268292683,74.0
1399,2010,COL,33,18.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,401000,1.0,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.4444444444444444,5.0,0.8333333333333334,0.2727272727272727,21.0
1400,2010,CIN,133,471.0,66.0,134.0,34.0,3.0,20.0,83.0,1.0,2.0,50.0,82.0,3.0,8.0,0.0,8.0,12.0,7666666,77.0,0.4968152866242038,0.3575418994413408,0.28450106157112526,0.8543571860655446,234.0,82.64107485604606,0.30238726790450926,537.0
1401,2010,PHI,88,350.0,48.0,85.0,16.0,3.0,8.0,41.0,17.0,1.0,40.0,32.0,2.0,1.0,0.0,3.0,4.0,8500000,58.0,0.3742857142857143,0.3197969543147208,0.24285714285714285,0.6940826686004351,131.0,41.98717948717949,0.24600638977635783,394.0
1402,2010,PHI,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250000,0.0,,,,,0.0,,,0.0
1403,2010,TOR,32,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,408300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1404,2010,SFN,68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,416500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
1405,2010,OAK,80,255.0,31.0,69.0,8.0,2.0,7.0,31.0,2.0,2.0,19.0,65.0,0.0,1.0,2.0,2.0,1.0,410000,52.0,0.4,0.3212996389891697,0.27058823529411763,0.7212996389891697,102.0,32.75912408759124,0.33513513513513515,279.0
1406,2010,ARI,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1407,2010,FLO,120,452.0,60.0,120.0,24.0,3.0,11.0,58.0,9.0,1.0,30.0,100.0,4.0,4.0,0.0,1.0,7.0,4450000,82.0,0.40486725663716816,0.3162217659137577,0.26548672566371684,0.7210890225509259,183.0,56.95020746887967,0.31871345029239767,487.0
1408,2010,ATL,59,121.0,15.0,35.0,13.0,2.0,2.0,28.0,0.0,1.0,20.0,28.0,0.0,1.0,2.0,1.0,5.0,1600000,18.0,0.4793388429752066,0.3916083916083916,0.2892561983471074,0.8709472345835982,58.0,22.624113475177303,0.358695652173913,145.0
1409,2010,OAK,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
1410,2010,SFN,105,331.0,42.0,76.0,12.0,2.0,11.0,34.0,5.0,3.0,16.0,74.0,3.0,8.0,1.0,1.0,11.0,13600000,51.0,0.3776435045317221,0.2808988764044944,0.229607250755287,0.6585423809362165,125.0,33.14121037463977,0.2631578947368421,357.0
1411,2010,SEA,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,440000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1412,2010,PHI,121,371.0,43.0,112.0,28.0,1.0,8.0,53.0,0.0,1.0,55.0,54.0,13.0,6.0,0.0,1.0,8.0,1900000,75.0,0.4474393530997305,0.3995381062355658,0.3018867924528302,0.8469774593352963,166.0,65.07511737089202,0.33548387096774196,433.0
1413,2010,TOR,13,40.0,3.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,404300,3.0,0.275,0.15,0.15,0.42500000000000004,11.0,1.65,0.17857142857142858,40.0
1414,2010,SFN,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
1415,2010,CHN,57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1416,2010,ARI,104,207.0,19.0,54.0,7.0,1.0,3.0,11.0,0.0,3.0,8.0,67.0,0.0,6.0,1.0,0.0,3.0,401000,43.0,0.34782608695652173,0.3076923076923077,0.2608695652173913,0.6555183946488294,72.0,20.76279069767442,0.3722627737226277,222.0
1417,2010,SLN,139,439.0,50.0,98.0,19.0,3.0,2.0,36.0,11.0,4.0,33.0,60.0,5.0,2.0,9.0,3.0,6.0,425000,74.0,0.2938496583143508,0.27882599580712786,0.22323462414578588,0.5726756541214786,129.0,35.80296610169491,0.25263157894736843,486.0
1418,2010,TOR,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404000,0.0,,,,,0.0,,,0.0
1419,2010,NYA,34,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24285714,1.0,0.2,0.2,0.2,0.4,1.0,0.2,0.5,5.0
1420,2010,ATL,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
1421,2010,SDN,85,131.0,19.0,31.0,4.0,0.0,3.0,19.0,1.0,2.0,16.0,23.0,1.0,0.0,0.0,1.0,4.0,408500,24.0,0.33587786259541985,0.31756756756756754,0.2366412213740458,0.6534454301629874,44.0,14.068027210884354,0.2641509433962264,148.0
1422,2010,TEX,2,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,418580,1.0,0.2,0.2,0.2,0.4,1.0,0.2,0.25,5.0
1423,2010,CHN,7,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3000000,1.0,0.25,0.5,0.25,0.75,1.0,0.5,0.5,7.0
1424,2010,HOU,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815000,0.0,,,,,0.0,,,0.0
1425,2010,FLO,33,59.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,28.0,0.0,0.0,6.0,0.0,0.0,1250000,6.0,0.1016949152542373,0.15873015873015872,0.1016949152542373,0.260425073984396,6.0,0.9523809523809523,0.1935483870967742,69.0
1426,2010,FLO,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1427,2010,SFN,111,431.0,55.0,126.0,22.0,1.0,7.0,47.0,3.0,1.0,32.0,68.0,1.0,3.0,8.0,5.0,9.0,6000000,96.0,0.39675174013921116,0.34182590233545646,0.2923433874709977,0.7385776424746676,171.0,58.354211663066955,0.3296398891966759,479.0
1428,2010,FLO,151,572.0,72.0,156.0,37.0,3.0,19.0,85.0,5.0,0.0,57.0,101.0,2.0,5.0,3.0,6.0,14.0,401000,97.0,0.44755244755244755,0.340625,0.2727272727272727,0.7881774475524476,256.0,86.6899841017488,0.29912663755458513,643.0
1429,2010,SFN,34,58.0,2.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,1.0,7.0,0.0,0.0,2100000,7.0,0.1724137931034483,0.15254237288135594,0.13793103448275862,0.32495616598480426,10.0,1.3793103448275863,0.25,66.0
1430,2010,SFN,152,563.0,61.0,151.0,34.0,3.0,13.0,63.0,3.0,2.0,47.0,81.0,12.0,1.0,0.0,5.0,26.0,465000,101.0,0.40852575488454707,0.32305194805194803,0.2682060390763766,0.7315777029364952,230.0,74.65573770491804,0.2911392405063291,616.0
1431,2010,LAA,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000,0.0,,,,,0.0,,,0.0
1432,2010,NYN,29,62.0,2.0,11.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,20144707,7.0,0.27419354838709675,0.1774193548387097,0.1774193548387097,0.45161290322580644,17.0,3.0161290322580645,0.2564102564102564,67.0
1433,2010,DET,112,320.0,38.0,84.0,9.0,1.0,3.0,22.0,2.0,2.0,30.0,56.0,0.0,7.0,8.0,2.0,6.0,1250000,71.0,0.325,0.3370473537604457,0.2625,0.6620473537604457,104.0,33.87428571428571,0.30798479087452474,367.0
1434,2010,CHA,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000,0.0,,,,,0.0,,,0.0
1435,2010,LAA,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1436,2010,DET,31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1437,2010,SFN,137,227.0,34.0,55.0,13.0,3.0,3.0,17.0,4.0,5.0,20.0,38.0,5.0,3.0,1.0,1.0,3.0,416500,36.0,0.3656387665198238,0.3107569721115538,0.2422907488986784,0.6763957386313776,83.0,25.20242914979757,0.27807486631016043,252.0
1438,2010,PHI,47,125.0,17.0,30.0,4.0,1.0,4.0,15.0,0.0,0.0,19.0,25.0,2.0,1.0,2.0,0.0,3.0,1125000,21.0,0.384,0.3448275862068966,0.24,0.7288275862068966,48.0,16.333333333333332,0.2708333333333333,147.0
1439,2010,BOS,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000,0.0,,,,,0.0,,,0.0
1440,2010,SLN,137,476.0,66.0,126.0,18.0,1.0,5.0,42.0,5.0,3.0,43.0,64.0,2.0,4.0,2.0,4.0,7.0,2000000,102.0,0.3382352941176471,0.32827324478178366,0.2647058823529412,0.6665085388994307,161.0,52.42581888246628,0.2944038929440389,529.0
1441,2010,BAL,131,447.0,70.0,127.0,29.0,1.0,27.0,72.0,2.0,0.0,59.0,98.0,4.0,4.0,0.0,7.0,9.0,4050000,70.0,0.5346756152125279,0.36750483558994196,0.2841163310961969,0.9021804508024699,239.0,87.85375494071147,0.303951367781155,517.0
1442,2010,BOS,150,632.0,92.0,174.0,38.0,0.0,11.0,56.0,5.0,4.0,53.0,71.0,1.0,3.0,4.0,3.0,13.0,5500000,125.0,0.3876582278481013,0.33285094066570187,0.27531645569620256,0.7205091685138032,245.0,81.18978102189782,0.29475587703435807,695.0
1443,2010,OAK,20,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10000000,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,4.0
1444,2010,LAN,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000,0.0,,1.0,,,0.0,0.0,,1.0
1445,2010,TBA,34,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,2.0
1446,2010,LAA,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5350000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
1447,2010,TBA,63,158.0,17.0,31.0,8.0,0.0,5.0,17.0,0.0,0.0,20.0,71.0,0.0,6.0,2.0,1.0,2.0,2250000,18.0,0.34177215189873417,0.3081081081081081,0.1962025316455696,0.6498802600068423,54.0,15.47191011235955,0.3132530120481928,187.0
1448,2010,CHN,21,31.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0,0.0,0.0,6.0,0.0,1.0,12750000,1.0,0.0967741935483871,0.14705882352941177,0.06451612903225806,0.24383301707779886,3.0,0.4411764705882353,0.10526315789473684,40.0
1449,2010,CLE,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407300,0.0,,,,,0.0,,,0.0
